schema_version,form_id,route,section_order,section_id,section_name,question_order,question_id,question,decision_domain,purpose,response_type,allowed_values,required,condition,validation_rule,agent_instruction,evidence_expected,output_object,response,response_status,confidence,evidence_reference,assumptions,notes
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",2,DS-FORM-001-MOT-002,Qual duração e easing governam microinterações e transições?,interaction,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",3,DS-FORM-001-MOT-003,Quais movimentos são funcionais e quais são proibidos?,interaction,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",4,DS-FORM-001-MOT-004,Como prefers-reduced-motion deve prevalecer?,interaction,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",5,DS-FORM-001-MOT-005,Quais áreas de toque mínimas são obrigatórias por plataforma?,interaction,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",6,DS-FORM-001-MOT-006,"Como feedback imediato, progresso e conclusão serão comunicados?",interaction,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",7,DS-FORM-001-MOT-007,Como gestos possuem alternativa por teclado e controle explícito?,interaction,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",8,DS-FORM-001-MOT-008,"Como loading, erro, vazio, offline e conflito preservam contexto?",interaction,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",9,DS-FORM-001-MOT-009,"Como foco, scroll e seleção são preservados entre modos e projeções?",interaction,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",10,DS-FORM-001-MOT-010,Quais testes de interação comprovam a experiência?,interaction,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,1,DS-FORM-001-ACC-001,Qual baseline normativo será adotado?,accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,WCAG_2_2_AA|WCAG_2_2_AAA_selected|WAI_ARIA|COGA|ABNT_applicable|platform_guidelines,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,2,DS-FORM-001-ACC-002,Quais requisitos são obrigatórios independentemente de modo?,accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,3,DS-FORM-001-ACC-003,Quais presets de apresentação cognitiva serão oferecidos?,accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,default|low_noise|focus|reading|predictable|deep_context|custom,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,4,DS-FORM-001-ACC-004,Quais capability tokens cada preset altera?,accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,5,DS-FORM-001-ACC-005,Quais preferências nunca devem ser tratadas como diagnóstico?,accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,6,DS-FORM-001-ACC-006,"Como o usuário seleciona, testa, salva e redefine preferências?",accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,7,DS-FORM-001-ACC-007,"Qual ordem de precedência existe entre SO, usuário, URL e default?",accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,ordered_list,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,8,DS-FORM-001-ACC-008,Como evitar perda ou ocultação de conteúdo crítico entre modos?,accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,9,DS-FORM-001-ACC-009,"Como zoom 200%, reflow e orientação serão verificados?",accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,10,DS-FORM-001-ACC-010,"Como teclado, leitor de tela, foco e landmarks serão testados?",accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,11,DS-FORM-001-ACC-011,Como privacidade e analytics tratam preferências cognitivas?,accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,15,ACC,Acessibilidade e adaptação cognitiva,12,DS-FORM-001-ACC-012,Quais validações exigem usuários reais antes de claims públicos?,accessibility,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,"Separate implemented, tested and validated",Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,1,DS-FORM-001-CMP-001,Quais componentes primitivos são necessários?,component_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,button|input|select|checkbox|radio|switch|link|icon_button|divider|text|heading,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,2,DS-FORM-001-CMP-002,Quais componentes compostos são necessários?,component_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,3,DS-FORM-001-CMP-003,Quais componentes são compartilhados entre todos os produtos?,component_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,4,DS-FORM-001-CMP-004,"Quais componentes permanecem específicos do app, blog, mobile ou print?",component_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,5,DS-FORM-001-CMP-005,Quais variantes e tamanhos são permitidos por componente?,component_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,6,DS-FORM-001-CMP-006,"Quais props, slots, estados e eventos compõem o contrato?",component_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,7,DS-FORM-001-CMP-007,Quais regras de composição evitam duplicação?,component_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,8,DS-FORM-001-CMP-008,Como tokens de componente derivam de tokens semânticos?,component_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,9,DS-FORM-001-CMP-009,"Como Storybook documentará comportamento, acessibilidade e conteúdo extremo?",component_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,10,DS-FORM-001-CMP-010,"Quais componentes exigem testes visuais, unitários e E2E?",component_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,11,DS-FORM-001-CMP-011,Quais componentes legados devem ser removidos após equivalência?,component_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,NO,FORM_MODE=MIGRATION,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,16,CMP,Arquitetura de componentes,12,DS-FORM-001-CMP-012,Qual critério define um componente como estável e publicável?,component_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,1,DS-FORM-001-EDT-001,Quais tipos de conteúdo serão publicados?,editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,article|essay|research|news|case_study|documentation|report|social|email|presentation,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,2,DS-FORM-001-EDT-002,Qual anatomia canônica existe para cada tipo?,editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,3,DS-FORM-001-EDT-003,"Quais níveis de heading, lead, body, quote, evidence, callout e reference são necessários?",editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,4,DS-FORM-001-EDT-004,Quais representações alternativas do mesmo conteúdo existirão?,editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,integral|essential|visual|audio_ready|plain_language,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,5,DS-FORM-001-EDT-005,Como representações permanecem ligadas ao mesmo conceito canônico?,editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,6,DS-FORM-001-EDT-006,"Como autoria, data, versão, revisão e fontes aparecem?",editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,7,DS-FORM-001-EDT-007,"Quais regras governam destaque, marca-texto, callouts e citações?",editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,8,DS-FORM-001-EDT-008,"Como cards editoriais, arquivos, temas e busca mantêm coerência?",editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,9,DS-FORM-001-EDT-009,Como conteúdo longo se comporta em mobile e impressão?,editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,17,EDT,Sistema editorial e conteúdo,10,DS-FORM-001-EDT-010,Quais templates editoriais devem ser gerados?,editorial_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,1,DS-FORM-001-CHN-001,Quais superfícies digitais entram na primeira versão?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,saas|marketing_site|blog|mobile_web|ios|android|email|docs|storybook,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,2,DS-FORM-001-CHN-002,Quais superfícies impressas entram na primeira versão?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,a4_report|a3_map|prisma|booklet|card|poster|letterhead|business_card|sticker,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,3,DS-FORM-001-CHN-003,"Qual densidade, hierarquia e ação primária muda por canal?",channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,4,DS-FORM-001-CHN-004,Quais tokens são universais e quais são adaptadores de canal?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,5,DS-FORM-001-CHN-005,Como a identidade se comporta no SaaS operacional?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,6,DS-FORM-001-CHN-006,Como a identidade se comporta no blog editorial?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,7,DS-FORM-001-CHN-007,Como a identidade se comporta no mobile nativo?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,8,DS-FORM-001-CHN-008,Como a identidade se comporta em e-mails transacionais e editoriais?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,9,DS-FORM-001-CHN-009,Como a identidade se comporta em redes sociais e thumbnails?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,10,DS-FORM-001-CHN-010,Como a identidade se comporta em apresentações?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,11,DS-FORM-001-CHN-011,Como a identidade se comporta em relatórios e documentos?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,12,DS-FORM-001-CHN-012,Como a identidade se comporta em impressão compacta Prisma?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,13,DS-FORM-001-CHN-013,Quais assets responsivos devem ser gerados automaticamente?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,18,CHN,Aplicações multicanal,14,DS-FORM-001-CHN-014,Quais provas cruzadas demonstram que todos os canais pertencem à mesma marca?,channel_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,1,DS-FORM-001-PRN-001,"Quais formatos físicos, orientações e sistemas de dobra são necessários?",print_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,2,DS-FORM-001-PRN-002,"Quais margens, sangrias, áreas seguras e marcas técnicas são obrigatórias?",print_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,3,DS-FORM-001-PRN-003,"Quais papéis, acabamentos e processos de impressão são previstos?",print_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,4,DS-FORM-001-PRN-004,Quais perfis de cor e condições de prova serão usados?,print_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,5,DS-FORM-001-PRN-005,Quais cores especiais ou limitações de tinta precisam ser consideradas?,print_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,6,DS-FORM-001-PRN-006,"Quais tamanhos mínimos de texto, linha e símbolo são seguros?",print_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,7,DS-FORM-001-PRN-007,"Como QR codes, códigos, URLs e identificadores serão dimensionados e testados?",print_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,8,DS-FORM-001-PRN-008,Como o material funciona em preto e branco e impressoras domésticas?,print_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,9,DS-FORM-001-PRN-009,Como conteúdo variável é populado sem quebrar o layout?,print_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,10,DS-FORM-001-PRN-010,Quais templates precisam ser editáveis e em quais formatos?,print_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,html_print|pdf|svg|indesign|figma|docx|pptx,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,11,DS-FORM-001-PRN-011,Quais checks de preflight antecedem a publicação?,print_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,19,PRN,Produção gráfica e impressão,12,DS-FORM-001-PRN-012,Qual prova física deve ser aprovada antes de declarar verificação?,print_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,20,TOK,Arquitetura de design tokens,1,DS-FORM-001-TOK-001,Qual formato canônico de tokens será adotado?,token_architecture,Define brand_definition sem depender de escolhas visuais implícitas.,single_select,DTCG_JSON|Tokens_Studio_JSON|custom_json,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,20,TOK,Arquitetura de design tokens,2,DS-FORM-001-TOK-002,Quais famílias primitivas serão definidas?,token_architecture,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,color|font_family|font_weight|font_size|line_height|letter_spacing|space|size|radius|border|shadow|opacity|motion|z_index|breakpoint,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,20,TOK,Arquitetura de design tokens,3,DS-FORM-001-TOK-003,Quais famílias semânticas serão definidas?,token_architecture,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,20,TOK,Arquitetura de design tokens,4,DS-FORM-001-TOK-004,Quais tokens de componente são permitidos?,token_architecture,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
